,Unnamed: 0,vacancy.id,vacancy.source,vacancy.region.region_code,vacancy.region.name,vacancy.company.ogrn,vacancy.company.site,vacancy.company.companycode,vacancy.company.hr-agency,vacancy.company.inn,vacancy.company.name,vacancy.company.kpp,vacancy.company.url,vacancy.creation-date,vacancy.salary,vacancy.salary_min,vacancy.job-name,vacancy.vac_url,vacancy.employment,vacancy.schedule,vacancy.duty,vacancy.category.specialisation,vacancy.requirement.education,vacancy.requirement.qualification,vacancy.requirement.experience,vacancy.addresses.address,vacancy.term.text,vacancy.currency,vacancy.salary_max,vacancy.company.phone,vacancy.company.email,vacancy.company.logo,vacancy.social_protected,vacancy.company.fax,vacancy.company.code_industry_branch,vacancy.category.industry
13380,13380,4b588605-b659-11ec-a483-4febb26dc4ec,Работодатель,6600000000000,Свердловская область,1026600000350.0,,1026600000350,False,6608008004.0,"ПАО ""УРАЛЬСКИЙ БАНК РЕКОНСТРУКЦИИ И РАЗВИТИЯ""",745302001,https://trudvsem.ru/company/1026600000350,2022-04-07,от 22000,22000,Ведущий разработчик ABAP,https://trudvsem.ru/vacancy/card/1026600000350/4b588605-b659-11ec-a483-4febb26dc4ec,Полная занятость,Полный рабочий день,"<p>Создания интерактивных отчетов и диалоговых программ, создания отчетов ALV Grid, ALV List, ALV Tree;</p>
<p>Экспорта данных в MS Word/Excel, создания макросов на VBA;</p>
<p>Загрузки данных (Batch-Input, BAPI);г) расширения и модификации системы (User-exit, Customer-exit, BADI, Append Structures, AET, EEW).</p>","Информационные технологии, телекоммуникации, связь",Высшее,,3,"[{'location': 'Свердловская область, г. Екатеринбург, 8 Марта улица, м 51, возможность работать удаленно ', 'lng': '60.607904', 'lat': '56.814207'}]",,«руб.»,0,+7(351)7995196,"MALEEVA@UBRR.RU, ERMOLAEV@UBRR.RU",,Инвалиды,,,
13381,13381,230864e5-b659-11ec-bdf7-550ed7335bbe,Работодатель,6600000000000,Свердловская область,1026600000350.0,,1026600000350,False,6608008004.0,"ПАО ""УРАЛЬСКИЙ БАНК РЕКОНСТРУКЦИИ И РАЗВИТИЯ""",745302001,https://trudvsem.ru/company/1026600000350,2022-04-07,от 22000,22000,Ведущий разработчик ABAP,https://trudvsem.ru/vacancy/card/1026600000350/230864e5-b659-11ec-bdf7-550ed7335bbe,Полная занятость,Полный рабочий день,"<p>Создания интерактивных отчетов и диалоговых программ, создания отчетов ALV Grid, ALV List, ALV Tree;</p>
<p>Экспорта данных в MS Word/Excel, создания макросов на VBA;</p>
<p>Загрузки данных (Batch-Input, BAPI);г) расширения и модификации системы (User-exit, Customer-exit, BADI, Append Structures, AET, EEW).</p>","Информационные технологии, телекоммуникации, связь",Высшее,,3,"[{'location': 'Свердловская область, г. Екатеринбург, 8 Марта улица, м 51, возможность работать удаленно ', 'lng': '60.607904', 'lat': '56.814207'}]",,«руб.»,0,+7(351)7995196,"MALEEVA@UBRR.RU, ERMOLAEV@UBRR.RU",,Инвалиды,,,
14160,14160,a05496b5-953b-11ec-9f92-57fc951f3846,Работодатель,3600000000000,Воронежская область,1053600240341.0,,1053600240341,False,3661031853.0,"ООО ""САФИБ""",366401001,https://trudvsem.ru/company/1053600240341,2022-02-24,от 60000 до 100000,60000,Младший разработчик .Net (Junior .NET developer),https://trudvsem.ru/vacancy/card/1053600240341/a05496b5-953b-11ec-9f92-57fc951f3846,Полная занятость,Полный рабочий день,"<ul>
<li>Разработка и поддержка приложений на базе ASP.NET Core, ASP.NET MVC.</li>
</ul>","Информационные технологии, телекоммуникации, связь",,"<p>Заработная плата по результатам собеседования;</p>
<p>Обучение и повышение квалификации за счет компании;</p>
<p>Премии по итогам выполнения работ;</p>
<p>Возможность участвовать в сложных проектах, повышать свой профессиональный уровень, пробовать новые технологии и решения;</p>
<p>Дружеская атмосфера, молодой и дружный коллектив;</p>
<p>Отсутствие дресс-кода, комфортное рабочее место;</p>
<p>Отсутствие бюрократии, бумажной отчетности;</p>
<p>Наличие парковки;</p>
<p>Стабильная работа, перспективы карьерного роста;</p>
<p>Оформление по ТК РФ.</p>",0,"[{'location': 'Воронежская область, г. Воронеж, 20-летия Октября улица, дом: 103;офис/квартира: 430;', 'lng': '39.196415', 'lat': '51.647376'}]",,«руб.»,100000,+7(960)1252151,buh@safib.ru,,,,,
14161,14161,3bb5f685-953c-11ec-92fd-550ed7335bbe,Работодатель,3600000000000,Воронежская область,1053600240341.0,,1053600240341,False,3661031853.0,"ООО ""САФИБ""",366401001,https://trudvsem.ru/company/1053600240341,2022-02-24,от 80000 до 100000,80000,Разработчик .Net (Middle .NET developer),https://trudvsem.ru/vacancy/card/1053600240341/3bb5f685-953c-11ec-92fd-550ed7335bbe,Полная занятость,Полный рабочий день,"<ul>
<li>Разработка и поддержка приложений на базе ASP.NET Core, ASP.NET MVC.</li>
</ul>","Информационные технологии, телекоммуникации, связь",,"<p>Заработная плата по результатам собеседования;</p>
<p>Обучение и повышение квалификации за счет компании;</p>
<p>Премии по итогам выполнения работ;</p>
<p>Возможность участвовать в сложных проектах, повышать свой профессиональный уровень, пробовать новые технологии и решения;</p>
<p>Дружеская атмосфера, молодой и дружный коллектив;</p>
<p>Отсутствие дресс-кода, комфортное рабочее место;</p>
<p>Отсутствие бюрократии, бумажной отчетности;</p>
<p>Наличие парковки;</p>
<p>Стабильная работа, перспективы карьерного роста;</p>
<p>Оформление по ТК РФ.</p>",1,"[{'location': 'Воронежская область, г. Воронеж, 20-летия Октября улица, дом: 103;офис/квартира: 430;', 'lng': '39.196415', 'lat': '51.647376'}]",,«руб.»,100000,+7(960)1252151,buh@safib.ru,,,,,
14162,14162,8da96cb5-953c-11ec-92fd-550ed7335bbe,Работодатель,3600000000000,Воронежская область,1053600240341.0,,1053600240341,False,3661031853.0,"ООО ""САФИБ""",366401001,https://trudvsem.ru/company/1053600240341,2022-02-24,от 100000 до 150000,100000,Разработчик .Net (Senior .NET developer),https://trudvsem.ru/vacancy/card/1053600240341/8da96cb5-953c-11ec-92fd-550ed7335bbe,Полная занятость,Полный рабочий день,"<ul>
<li>Разработка и поддержка приложений на базе ASP.NET Core, ASP.NET MVC.</li>
</ul>","Информационные технологии, телекоммуникации, связь",,"<p>Заработная плата по результатам собеседования;</p>
<p>Обучение и повышение квалификации за счет компании;</p>
<p>Премии по итогам выполнения работ;</p>
<p>Возможность участвовать в сложных проектах, повышать свой профессиональный уровень, пробовать новые технологии и решения;</p>
<p>Дружеская атмосфера, молодой и дружный коллектив;</p>
<p>Отсутствие дресс-кода, комфортное рабочее место;</p>
<p>Отсутствие бюрократии, бумажной отчетности;</p>
<p>Наличие парковки;</p>
<p>Стабильная работа, перспективы карьерного роста;</p>
<p>Оформление по ТК РФ.</p>",3,"[{'location': 'Воронежская область, г. Воронеж, 20-летия Октября улица, дом: 103;офис/квартира: 430;', 'lng': '39.196415', 'lat': '51.647376'}]",,«руб.»,150000,+7(960)1252151,buh@safib.ru,,,,,
14287,14287,12b2dbb0-8fef-11ec-a92f-57fc951f3846,Работодатель,1300000000000,Республика Мордовия,1167746214118.0,,1167746214118,False,9710008385.0,"ООО ""ЭЛЕКТРОПОСТАВЩИК""",132745001,https://trudvsem.ru/company/1167746214118,2022-02-17,от 23000,23000,Программист-разработчик нейронных сетей,https://trudvsem.ru/vacancy/card/1167746214118/12b2dbb0-8fef-11ec-a92f-57fc951f3846,Полная занятость,Неполный рабочий день,"<ul>
<li>Реализация алгоритмов машинного обучения;</li>
<li>Визуализация данных;</li>
<li>Доработка существующих сетевых моделей;</li>
<li>Исследование архитектуры нейросетей-поиск подходящих под задачу архитектуры;</li>
<li>Адаптация архитектуры под определенные вычислители.</li>
</ul>","Информационные технологии, телекоммуникации, связь",Высшее,,3,"[{'location': 'Республика Мордовия, г. Саранск, Терешковой улица, 7, дом 7А, БЦ ""Союз""', 'lng': '45.176743', 'lat': '54.192769'}]",,«руб.»,0,+7(917)9936406,buh@cable.ru,,Инвалиды,,,
14410,14410,060ecea5-a034-11ec-b31b-550ed7335bbe,Работодатель,6100000000000,Ростовская область,1036141003865.0,https://www.turbo-don.ru/,1036141003865,False,6141021685.0,"ООО НПО ""ТУРБУЛЕНТНОСТЬ-ДОН""",770201001,https://trudvsem.ru/company/1036141003865,2022-03-10,,0,Инженер-разработчик РЭА,https://trudvsem.ru/vacancy/card/1036141003865/060ecea5-a034-11ec-b31b-550ed7335bbe,Полная занятость,Полный рабочий день,"<ul>
<li>разработка электронных устройств и блоков измерительных систем и автоматики;</li>
<li>составление схем электрических принципиальных,трассировка печатных плат;</li>
<li>программирование плат электронных устройств на базе MK EFM 32, ST, Microchip;</li>
<li>испытание опытных образцов. Сопровождение изделий в серии.</li>
<li>составление ТЗ, разработка документации и сопроводительных документов;</li>
<li>поддержка и модернизация существующих проектов;</li>
</ul>","Информационные технологии, телекоммуникации, связь",Высшее,,5,"[{'location': 'Ростовская область, Мясниковский район, Чалтырь село, 346800, Ростовская обл., Мясниковский р-н, 1-й км автодороги Ростов-Новошахтинск, строение 6/8', 'lng': '39.499157', 'lat': '47.282673'}]",,«руб.»,0,+7(863)2037780,npo_buh@turbo-don.ru,,,,,
14542,14542,4160f9c6-ab5f-11ec-8913-4febb26dc4ec,Работодатель,5400000000000,Новосибирская область,1025402475856.0,http://risp.ru,1025402475856,False,5406110839.0,"АО ""РИНЕТ""",540501001,https://trudvsem.ru/company/1025402475856,2022-03-24,от 25000 до 50000,25000,"Инженер-программист 2 категории (класса), Web-разработчик (Front-end)",https://trudvsem.ru/vacancy/card/1025402475856/4160f9c6-ab5f-11ec-8913-4febb26dc4ec,Полная занятость,Полный рабочий день,"<ul>
<li>Разработка, изменение и согласование архитектуры программного обеспечения с системным аналитиком и архитектором программного обеспечения</li>
<li>Проектирование структур данных</li>
<li>Проектирование баз данных</li>
<li>Проектирование программных интерфейсов</li>
<li>Оценка и согласование сроков выполнения поставленных задач</li>
</ul>","Информационные технологии, телекоммуникации, связь",Высшее,,1,"[{'location': 'Новосибирская область, г. Новосибирск, Якушева улица, дом 37, вход со двора, 3 этаж', 'lng': '82.941351', 'lat': '55.011154'}]","Ежемесячная премия 20 %, на усмотрение руководителя, точно так же, как и ежемесячная премия",«руб.»,50000,+7(383)3471234,support@risp.ru,,Инвалиды,,,
14676,14676,35b31d77-c08f-11ec-917a-813aa7e4e138,Работодатель,7700000000000,г. Москва,1107746471403.0,,1107746471403,False,7715814787.0,"ООО ""МЕДЛАЙНСОФТ""",772501001,https://trudvsem.ru/company/1107746471403,2022-04-20,от 150000,150000,Фронтенд-разработчик (React),https://trudvsem.ru/vacancy/card/1107746471403/35b31d77-c08f-11ec-917a-813aa7e4e138,Удаленная,Полный рабочий день,"<p>Разработка новейшей коммуникационной платформы:</p>
<ul>
<li>Планирование и реализация архитектуры приложения.</li>
<li>Определение стандартов и стилей кодирования.</li>
<li>Координация команды frontend разработки.</li>
<li>Взаимодействие с backend и командой аналитики.</li>
<li>Написание кода самостоятельно</li>
</ul>","Информационные технологии, телекоммуникации, связь",,,3,"[{'location': 'г. Москва, Летниковская улица, 10', 'lng': '37.643938', 'lat': '55.724728'}]",,«руб.»,0,+7(921)7427571,info@medlinesoft.ru,,,,,
14739,14739,900abf55-bb1a-11ec-85d3-d768660431c4,Работодатель,6100000000000,Ростовская область,1026102223608.0,http://www.job.ifrigate.ru,1026102223608,False,6150032475.0,"ООО ""ИНТЕРНЕТ-ФРЕГАТ""",615001001,https://trudvsem.ru/company/1026102223608,2022-04-13,от 80000 до 130000,80000,Растущий PHP-разработчик / Middle / Junior+ PHP developer,https://trudvsem.ru/vacancy/card/1026102223608/900abf55-bb1a-11ec-85d3-d768660431c4,Полная занятость,Полный рабочий день,"<p>-&nbsp; &nbsp; &nbsp;Разрабатывать и сопровождать проекты на нашей платформе;</p>
<p>-&nbsp; &nbsp; &nbsp;Работать над backend интеграций c различными сервисами и системами;</p>
<p>-&nbsp; &nbsp; &nbsp;Проводить рефакторинг;</p>
<p>-&nbsp; &nbsp; &nbsp;Развивать API для интеграции с партнерами;</p>
<p>-&nbsp; &nbsp; &nbsp;Участвовать в проработке и внедрении новых архитектурных решений, оптимизации кода.</p>","Информационные технологии, телекоммуникации, связь",Высшее,,1,"[{'location': 'Ростовская область, г. Новочеркасск, Баклановский проспект, 190', 'lng': '40.045979', 'lat': '47.424332'}]",,«руб.»,130000,+7(999)3601959,main@ifrigate.ru,https://trudvsem.ru/image/e239bcf0-8899-11ea-aef1-ef76bd2a03c1,,,,
14746,14746,c8ac60d5-bb0a-11ec-bdf7-550ed7335bbe,Работодатель,6100000000000,Ростовская область,1026102223608.0,http://www.job.ifrigate.ru,1026102223608,False,6150032475.0,"ООО ""ИНТЕРНЕТ-ФРЕГАТ""",615001001,https://trudvsem.ru/company/1026102223608,2022-04-13,от 120000 до 170000,120000,Опытный PHP-разработчик / Senior PHP developer,https://trudvsem.ru/vacancy/card/1026102223608/c8ac60d5-bb0a-11ec-bdf7-550ed7335bbe,Полная занятость,Полный рабочий день,"<p>-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Развивать собственную платформу для решения задач по геоаналитике;</p>
<p>-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Разрабатывать сложные программные продукты на базе нашей платформы;</p>
<p>-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Поддерживать и модернизировать существующие решения;</p>
<p>-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Проводить Сode review;</p>
<p>-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Участвовать во всём процессе разработки - от проектирования до запуска;</p>
<p>-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Знакомиться и внедрять новейшие технологии;</p>
<p>-&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Быть наставником и ментором для команды разработчиков.</p>","Информационные технологии, телекоммуникации, связь",Высшее,,3,"[{'location': 'Ростовская область, г. Новочеркасск, Баклановский проспект, 190', 'lng': '40.045979', 'lat': '47.424332'}]",,«руб.»,170000,+7(999)3601959,main@ifrigate.ru,https://trudvsem.ru/image/e239bcf0-8899-11ea-aef1-ef76bd2a03c1,,,,
14873,14873,03ccd689-a469-11ec-b0c5-57fc951f3846,Работодатель,7700000000000,г. Москва,1106623007700.0,https://modumtrans.ru/company/about/,1106623007700,False,6623074298.0,"Общество с ограниченной ответственностью ""Модум-Транс""",770601001,https://trudvsem.ru/company/1106623007700,2022-03-15,от 71600 до 71610,71600,Fullstack-разработчик,https://trudvsem.ru/vacancy/card/1106623007700/03ccd689-a469-11ec-b0c5-57fc951f3846,Полная занятость,Полный рабочий день,"<ul>
<li>Развитие проекта Личный кабинет и создание для него новых модулей;</li>
<li>Создание расширения (extension) для текущей BI-отчетности;</li>
<li>Разработка клиентской части для проекта Транспортная задача (расчет оптимальных схем движения);</li>
<li>Участие в проекте создания Мобильной отчетности Компании.</li>
</ul>","Информационные технологии, телекоммуникации, связь",Среднее профессиональное,,1,"[{'location': 'г. Москва, Якиманская набережная, дом: ДОМ 4;корпус: СТРОЕНИЕ 1;', 'lng': '37.61194', 'lat': '55.739564'}]","
График работы с понедельника по четверг с 09:00 до 18:00, в пятницу с 09:00 до 16:45;
ДМС, доплаты по больничным листам, материальная помощь
",«руб.»,71610,+7(985)3510271,hr@modumtrans.ru,,,,,
14930,14930,d46f7810-bfdf-11ec-ac55-57fc951f3846,Работодатель,5900000000000,Пермский край,1215900018773.0,,1215900018773,False,5981009280.0,"ООО ""ТЕЛЕКОМ-ОЙЛ""",598101001,https://trudvsem.ru/company/1215900018773,2022-04-19,от 50000 до 70000,50000,Backend-разработчик,https://trudvsem.ru/vacancy/card/1215900018773/d46f7810-bfdf-11ec-ac55-57fc951f3846,Полная занятость,Полный рабочий день,"<p>Основную часть времени предстоит развитие WEB API, написанном на ASP.NET Core MVC.</p>
<p>&nbsp;</p>
<p>В рамках поддержки возможна интеграция с внутренними и внешними системами.</p>
<p>&nbsp;</p>
<p>Стек: C#, LINQ, ASP.NET Core MVC, REST, SignalR.</p>","Информационные технологии, телекоммуникации, связь",,,1,"[{'location': 'Пермский край, Нытвенский район, г. Нытва, Буденного улица, 37', 'lng': '55.326762', 'lat': '57.925274'}]",Ежеквартальная премия 20 %,«руб.»,70000,+7(912)7805999,info@telecom-oil.ru,,"Инвалиды,Несовершеннолетние работники",,,
15361,15361,1d25aec5-c0c2-11ec-85d3-d768660431c4,Работодатель,7700000000000,г. Москва,1027739850962.0,,1027739850962,False,7743001840.0,ООО МЭЙЛ.РУ,771401001,https://trudvsem.ru/company/1027739850962,2022-04-20,от 22000,22000,IOS-разработчик,https://trudvsem.ru/vacancy/card/1027739850962/1d25aec5-c0c2-11ec-85d3-d768660431c4,Полная занятость,Полный рабочий день,"<ul>
<li>разрабатывать ĸлиентсĸие приложения (iPhone/iPad) для почтового сервиса</li>
<li>выпусĸать ĸачественный продуĸт с миллионной аудиторией</li>
<li>решать сложные, интересные задачи с нетривиальной архитеĸтурой</li>
<li>участие в проектировании UI и API в тесном взаимодействии с другими командами и проектами</li>
</ul>","Информационные технологии, телекоммуникации, связь",Высшее,,2,"[{'location': 'г. Москва, Ленинградский проспект, дом: 39;корпус: СТР.79;', 'lng': '37.509469', 'lat': '55.805776'}]",,«руб.»,0,,,,,,,
15398,15398,49082095-a5f6-11ec-a36c-550ed7335bbe,Работодатель,1600000000000,Республика Татарстан,1031630213120.0,,1031630213120,False,1681000024.0,"Черемшанский районный узел электрической связи Альметьевского зонального узла электрической связи ОАО ""Таттелеком""",164032001,https://trudvsem.ru/company/1031630213120,2022-03-17,от 40000,40000,PHP разработчик,https://trudvsem.ru/vacancy/card/1031630213120/49082095-a5f6-11ec-a36c-550ed7335bbe,Полная занятость,Полный рабочий день,"<ul>
<li>Поддержка и развитие существующих проектов;</li>
<li>Участие в построении архитектуры системы.</li>
</ul>","Информационные технологии, телекоммуникации, связь",Высшее,,3,"[{'location': 'Республика Татарстан, г. Казань, Николая Ершова улица, дом: 57;', 'lng': '49.179528', 'lat': '55.800023'}]",,«руб.»,0,+7(84396)22960,rukov@rues.cherem.tattelecom.ru,,,,,
15399,15399,d5b93215-a5f4-11ec-a36c-550ed7335bbe,Работодатель,1600000000000,Республика Татарстан,1031630213120.0,,1031630213120,False,1681000024.0,"Черемшанский районный узел электрической связи Альметьевского зонального узла электрической связи ОАО ""Таттелеком""",164032001,https://trudvsem.ru/company/1031630213120,2022-03-17,от 40000,40000,IOS разработчик,https://trudvsem.ru/vacancy/card/1031630213120/d5b93215-a5f4-11ec-a36c-550ed7335bbe,Полная занятость,Полный рабочий день,"<ul>
<li>Развивать существующее мобильное приложение &laquo;Мой Дом&raquo;;</li>
<li>Работать с проектной командой;</li>
<li>Участвовать в тестировании приложения;</li>
<li>Искать и устранять ""узкие"" места в функциональности системы.</li>
</ul>","Информационные технологии, телекоммуникации, связь",Высшее,,1,"[{'location': 'Республика Татарстан, г. Казань, Николая Ершова улица, дом: 57;', 'lng': '49.179528', 'lat': '55.800023'}]",,«руб.»,0,+7(84396)22960,rukov@rues.cherem.tattelecom.ru,,,,,
15401,15401,d89e3b85-a5f2-11ec-b0c5-57fc951f3846,Работодатель,1600000000000,Республика Татарстан,1031630213120.0,,1031630213120,False,1681000024.0,"Черемшанский районный узел электрической связи Альметьевского зонального узла электрической связи ОАО ""Таттелеком""",164032001,https://trudvsem.ru/company/1031630213120,2022-03-17,от 40000,40000,Middle/Senior IOS разработчик,https://trudvsem.ru/vacancy/card/1031630213120/d89e3b85-a5f2-11ec-b0c5-57fc951f3846,Полная занятость,Полный рабочий день,"<ul>
<li>Поддержка и развитие функционала существующих проектов;</li>
<li>Развитие архитектуры;</li>
<li>Проведение Code Review;</li>
<li>Участие в тестировании приложений;</li>
<li>Совместная работа с командой.</li>
</ul>","Информационные технологии, телекоммуникации, связь",Высшее,,1,"[{'location': 'Республика Татарстан, г. Казань, Николая Ершова улица, дом: 57;', 'lng': '49.179528', 'lat': '55.800023'}]",,«руб.»,0,+7(84396)22960,rukov@rues.cherem.tattelecom.ru,,,,,
15402,15402,964e57d5-a5f5-11ec-b0c5-57fc951f3846,Работодатель,1600000000000,Республика Татарстан,1031630213120.0,,1031630213120,False,1681000024.0,"Черемшанский районный узел электрической связи Альметьевского зонального узла электрической связи ОАО ""Таттелеком""",164032001,https://trudvsem.ru/company/1031630213120,2022-03-17,от 40000,40000,Android разработчик,https://trudvsem.ru/vacancy/card/1031630213120/964e57d5-a5f5-11ec-b0c5-57fc951f3846,Полная занятость,Полный рабочий день,"<ul>
<li>Развивать существующее мобильное приложение &laquo;Мой Дом&raquo;;</li>
<li>Работать с проектной командой;</li>
<li>Участвовать в тестировании приложения;</li>
<li>Искать и устранять ""узкие"" места в функциональности системы.</li>
</ul>","Информационные технологии, телекоммуникации, связь",Высшее,,1,"[{'location': 'Республика Татарстан, г. Казань, Николая Ершова улица, дом: 57;', 'lng': '49.179528', 'lat': '55.800023'}]",,«руб.»,0,+7(84396)22960,rukov@rues.cherem.tattelecom.ru,,,,,
15462,15462,d3f366c2-695a-11ec-9db4-bf2cfe8c828d,Работодатель,7700000000000,г. Москва,1035005003220.0,,1035005003220,False,5027091621.0,"ЗАО ""НПЦ ИРС""",502701001,https://trudvsem.ru/company/1035005003220,2022-02-01,от 80000 до 100000,80000,"Программист- разработчик Javascript (NodeJS, ExtReact)/PostgreSQL (можно работать удаленно)",https://trudvsem.ru/vacancy/card/1035005003220/d3f366c2-695a-11ec-9db4-bf2cfe8c828d,Полная занятость,Полный рабочий день,"Разработка программного обеспечения на веб-технологии (СУБД PоstgreSQL, сервер NodeJS, клиентская часть React).
Написание процедур и функций в СУБД Postgres.
Участие в написании и оформлении отчетной документации.
Обсуждение и уточнение задачи с заказчиком.
Возможны командировки, общение с пользователями.","Информационные технологии, телекоммуникации, связь",Высшее,"Программист WEB - приложений (NodeJS, React) / PostgreSQL<br/>Ответственность<br/>Свободная работа с компьютером",1,"[{'location': 'г. Москва, 117393, г. Москва, ул Профсоюзная, д. 78', 'lng': '37.541251', 'lat': '55.658749'}]",Инфраструктурная доступность,«руб.»,100000,,npcirs@npcirs.ru,,,,,
15704,15704,7d004ae5-7f5d-11ec-b264-550ed7335bbe,Работодатель,7000000000000,Томская область,1047000131001.0,,1047000131001,False,7017094419.0,"ООО ""КДВ ГРУПП""",701701001,https://trudvsem.ru/company/1047000131001,2022-01-27,от 40000 до 40000,40000,Программист-разработчик,https://trudvsem.ru/vacancy/card/1047000131001/7d004ae5-7f5d-11ec-b264-550ed7335bbe,Полная занятость,Полный рабочий день,"<p>Пограммирование и проектирование веб-приложений. Оптимизация веб-приложений. Декомпозиция задач, постановка, контроль, выполнение.&nbsp;</p>","Информационные технологии, телекоммуникации, связь",Высшее,,3,"[{'location': 'Томская область, г. Томск, Мира проспект, дом: 20;', 'lng': '84.966684', 'lat': '56.508659'}]",,«руб.»,40000,+7(913)8843510,o.nurieva@kdvm.ru,,Инвалиды,,,
16058,16058,a9983db5-8264-11ec-ab76-550ed7335bbe,Работодатель,7700000000000,г. Москва,5167746437733.0,https://manzanagroup.ru/,5167746437733,False,9705083570.0,ООО М Софт,,https://trudvsem.ru/company/5167746437733,2022-01-31,от 80000,80000,Golang разработчик,https://trudvsem.ru/vacancy/card/5167746437733/a9983db5-8264-11ec-ab76-550ed7335bbe,Полная занятость,Полный рабочий день,"<p><strong>Что нужно делать:</strong></p>
<ul>
<li>Формирование команды разработки и управление этой командой, участие в найме и обучении, выстраивании процессов внутри команды, развитие компетенций команды.</li>
<li>Участие в создании продукта, проработка и анализ предлагаемых решений.</li>
<li>Планирование и ведение проектов, декомпозиция и оценка задач вместе с командой, контроль выполнения.</li>
<li>Участие в разработке решения на основе технологий Go, MongoDB, ClickHouse;</li>
<li>Участие в поддержке решения, работающего в производственном режиме;</li>
<li>Общение с заказчиками внутри компании, сбор требований.</li>
</ul>","Информационные технологии, телекоммуникации, связь",Высшее,"<p><strong>Что мы предлагаем:</strong></p>
<ul>
<li>Свободу действий в принятии решений.</li>
<li>Профессиональную команду, которой мы гордимся.</li>
<li>Участие в современном, технологичном, интересном и полезном проекте.</li>
<li>Возможность развиваться вместе с нашим бизнесом.</li>
<li>Офис в шаговой доступности от ст.м. Нагатинская/удаленно;</li>
<li>Возможность удаленной работы;</li>
<li>Оформление по ТК</li>
<li>Профессиональный, веселый и отзывчивый коллектив</li>
<li>ДМС</li>
</ul>",3,"[{'location': 'г. Москва, Сколково инновационного центра территория, СТРОЕНИЕ 1, Э 0 П №263 РАБ М №28', 'lng': '37.659578', 'lat': '55.767261'}]",,«руб.»,0,+7(985) 891-33-37,,,,,,
16107,16107,51b2a165-c16d-11ec-ac55-57fc951f3846,Работодатель,7700000000000,г. Москва,1027739850962.0,,1027739850962,False,7743001840.0,ООО МЭЙЛ.РУ,771401001,https://trudvsem.ru/company/1027739850962,2022-04-21,от 22000,22000,Full-Stack разработчик,https://trudvsem.ru/vacancy/card/1027739850962/51b2a165-c16d-11ec-ac55-57fc951f3846,Полная занятость,Полный рабочий день,<p>Разработка и поддержка инфраструктурных сервисов</p>,"Информационные технологии, телекоммуникации, связь",Высшее,,2,"[{'location': 'г. Москва, Ленинградский проспект, дом: 39;корпус: СТР.79;', 'lng': '37.509469', 'lat': '55.805776'}]",,«руб.»,0,,,,,,,
16111,16111,53322a95-c16f-11ec-85d3-d768660431c4,Работодатель,7700000000000,г. Москва,1027739850962.0,,1027739850962,False,7743001840.0,ООО МЭЙЛ.РУ,771401001,https://trudvsem.ru/company/1027739850962,2022-04-21,от 22000,22000,Back-end разработчик,https://trudvsem.ru/vacancy/card/1027739850962/53322a95-c16f-11ec-85d3-d768660431c4,Полная занятость,Полный рабочий день,"<ul>
<li>Развитие функциональности платёжных сервисов в OK.</li>
<li>Повышение отказоустойчивости и быстродействия платёжной системы.</li>
<li>Реализация с нуля продуктовых задач (от обсуждения идеи до запуска в продакшн и принятия решения по раскатке).</li>
</ul>","Информационные технологии, телекоммуникации, связь",Высшее,,3,"[{'location': 'г. Москва, Ленинградский проспект, дом: 39;корпус: СТР.79;', 'lng': '37.509469', 'lat': '55.805776'}]",,«руб.»,0,,,,,,,
16142,16142,84c11195-b4f7-11ec-ac55-57fc951f3846,Работодатель,7800000000000,г. Санкт-Петербург,1027739850962.0,,1027739850962,False,7743001840.0,ООО МЭЙЛ.РУ,771401001,https://trudvsem.ru/company/1027739850962,2022-04-05,от 22000,22000,iOS разработчик,https://trudvsem.ru/vacancy/card/1027739850962/84c11195-b4f7-11ec-ac55-57fc951f3846,Полная занятость,Полный рабочий день,<p>Разработка фукнционала под iOS клиент ТамТам</p>,"Информационные технологии, телекоммуникации, связь",Высшее,,2,"[{'location': 'г. Санкт-Петербург, Невский проспект, 28', 'lng': '30.325875', 'lat': '59.93584'}]",,«руб.»,0,,,,,,,
